,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:08:00,-13.933333333333334,0.5333333333333333,-14.0,13.4,5.022222222222222,-23.31111111111111,14.866666666666667,-6.711111111111111,4.111111111111111,23.355555555555554,7.622222222222222,11.977777777777778
2020-09-23 18:09:00,-13.88888888888889,0.6,-14.066666666666666,13.28888888888889,5.177777777777778,-23.31111111111111,14.911111111111111,-6.666666666666667,3.9555555555555557,23.4,7.555555555555555,11.977777777777778
2020-09-23 18:10:00,-13.88888888888889,0.7111111111111111,-14.133333333333333,13.155555555555555,5.333333333333333,-23.266666666666666,14.955555555555556,-6.666666666666667,3.8,23.444444444444443,7.488888888888889,12.022222222222222
2020-09-23 18:11:00,-13.933333333333334,0.8222222222222222,-14.2,12.977777777777778,5.488888888888889,-23.177777777777777,15.0,-6.711111111111111,3.688888888888889,23.511111111111113,7.466666666666667,12.066666666666666
2020-09-23 18:12:00,-13.977777777777778,0.9333333333333333,-14.244444444444444,12.777777777777779,5.666666666666667,-23.11111111111111,15.088888888888889,-6.733333333333333,3.6,23.533333333333335,7.488888888888889,12.11111111111111
2020-09-23 18:13:00,-14.0,1.0444444444444445,-14.266666666666667,12.555555555555555,5.844444444444444,-23.08888888888889,15.177777777777777,-6.733333333333333,3.466666666666667,23.533333333333335,7.511111111111111,12.11111111111111
2020-09-23 18:14:00,-14.044444444444444,1.1777777777777778,-14.311111111111112,12.311111111111112,6.022222222222222,-23.022222222222222,15.244444444444444,-6.688888888888889,3.3555555555555556,23.533333333333335,7.5777777777777775,12.066666666666666
2020-09-23 18:15:00,-14.11111111111111,1.3333333333333333,-14.355555555555556,12.022222222222222,6.155555555555556,-22.977777777777778,15.355555555555556,-6.666666666666667,3.2444444444444445,23.555555555555557,7.644444444444445,12.044444444444444
2020-09-23 18:16:00,-14.155555555555555,1.4666666666666666,-14.377777777777778,11.733333333333333,6.288888888888889,-22.933333333333334,15.466666666666667,-6.666666666666667,3.088888888888889,23.555555555555557,7.7555555555555555,12.066666666666666
2020-09-23 18:17:00,-14.2,1.6,-14.422222222222222,11.488888888888889,6.466666666666667,-22.91111111111111,15.622222222222222,-6.688888888888889,2.9555555555555557,23.57777777777778,7.911111111111111,12.133333333333333
2020-09-23 18:18:00,-14.266666666666667,1.6888888888888889,-14.466666666666667,11.28888888888889,6.622222222222222,-22.88888888888889,15.777777777777779,-6.711111111111111,2.8222222222222224,23.6,8.022222222222222,12.222222222222221
2020-09-23 18:19:00,-14.333333333333334,1.8222222222222222,-14.533333333333333,11.133333333333333,6.777777777777778,-22.866666666666667,15.933333333333334,-6.711111111111111,2.688888888888889,23.644444444444446,8.155555555555555,12.311111111111112
2020-09-23 18:20:00,-14.377777777777778,1.9555555555555555,-14.6,11.0,6.933333333333334,-22.844444444444445,16.044444444444444,-6.666666666666667,2.5555555555555554,23.711111111111112,8.266666666666667,12.4
2020-09-23 18:21:00,-14.444444444444445,2.0444444444444443,-14.71111111111111,10.866666666666667,7.066666666666666,-22.8,16.155555555555555,-6.622222222222222,2.466666666666667,23.755555555555556,8.333333333333334,12.533333333333333
2020-09-23 18:22:00,-14.533333333333333,2.111111111111111,-14.844444444444445,10.777777777777779,7.2,-22.755555555555556,16.244444444444444,-6.5777777777777775,2.422222222222222,23.822222222222223,8.4,12.644444444444444
2020-09-23 18:23:00,-14.6,2.2,-14.977777777777778,10.71111111111111,7.288888888888889,-22.733333333333334,16.31111111111111,-6.488888888888889,2.3555555555555556,23.88888888888889,8.466666666666667,12.733333333333333
2020-09-23 18:24:00,-14.71111111111111,2.311111111111111,-15.066666666666666,10.666666666666666,7.4,-22.711111111111112,16.42222222222222,-6.444444444444445,2.2666666666666666,23.933333333333334,8.511111111111111,12.777777777777779
2020-09-23 18:25:00,-14.777777777777779,2.4,-15.155555555555555,10.622222222222222,7.511111111111111,-22.733333333333334,16.533333333333335,-6.377777777777778,2.1777777777777776,23.955555555555556,8.511111111111111,12.822222222222223
2020-09-23 18:26:00,-14.88888888888889,2.533333333333333,-15.244444444444444,10.6,7.5777777777777775,-22.755555555555556,16.622222222222224,-6.311111111111111,2.111111111111111,23.955555555555556,8.511111111111111,12.866666666666667
2020-09-23 18:27:00,-15.022222222222222,2.6444444444444444,-15.355555555555556,10.555555555555555,7.688888888888889,-22.755555555555556,16.711111111111112,-6.2,2.0444444444444443,23.933333333333334,8.511111111111111,12.866666666666667
2020-09-23 18:28:00,-15.155555555555555,2.8,-15.488888888888889,10.488888888888889,7.777777777777778,-22.733333333333334,16.844444444444445,-6.088888888888889,2.022222222222222,23.91111111111111,8.533333333333333,12.88888888888889
2020-09-23 18:29:00,-15.244444444444444,3.0,-15.622222222222222,10.466666666666667,7.844444444444444,-22.755555555555556,16.955555555555556,-6.022222222222222,2.0444444444444443,23.88888888888889,8.555555555555555,12.933333333333334
2020-09-23 18:30:00,-15.377777777777778,3.1555555555555554,-15.733333333333333,10.444444444444445,7.888888888888889,-22.755555555555556,17.044444444444444,-5.977777777777778,2.088888888888889,23.88888888888889,8.555555555555555,12.977777777777778
2020-09-23 18:31:00,-15.533333333333333,3.311111111111111,-15.822222222222223,10.377777777777778,7.955555555555556,-22.755555555555556,17.133333333333333,-5.933333333333334,2.1333333333333333,23.844444444444445,8.555555555555555,13.022222222222222
2020-09-23 18:32:00,-15.688888888888888,3.422222222222222,-15.911111111111111,10.311111111111112,8.022222222222222,-22.755555555555556,17.177777777777777,-5.911111111111111,2.1777777777777776,23.8,8.533333333333333,13.088888888888889
2020-09-23 18:33:00,-15.822222222222223,3.5555555555555554,-15.977777777777778,10.28888888888889,8.088888888888889,-22.755555555555556,17.2,-5.866666666666666,2.2444444444444445,23.711111111111112,8.555555555555555,13.177777777777777
2020-09-23 18:34:00,-16.0,3.688888888888889,-16.022222222222222,10.244444444444444,8.133333333333333,-22.77777777777778,17.244444444444444,-5.777777777777778,2.3333333333333335,23.644444444444446,8.577777777777778,13.266666666666667
2020-09-23 18:35:00,-16.155555555555555,3.8,-16.044444444444444,10.177777777777777,8.177777777777777,-22.822222222222223,17.244444444444444,-5.688888888888889,2.466666666666667,23.6,8.555555555555555,13.311111111111112
2020-09-23 18:36:00,-16.288888888888888,3.911111111111111,-16.11111111111111,10.088888888888889,8.244444444444444,-22.866666666666667,17.244444444444444,-5.5777777777777775,2.6222222222222222,23.533333333333335,8.555555555555555,13.355555555555556
2020-09-23 18:37:00,-16.42222222222222,4.044444444444444,-16.155555555555555,10.0,8.266666666666667,-22.933333333333334,17.244444444444444,-5.444444444444445,2.8222222222222224,23.466666666666665,8.6,13.377777777777778
2020-09-23 18:38:00,-16.555555555555557,4.177777777777778,-16.177777777777777,9.933333333333334,8.244444444444444,-22.977777777777778,17.22222222222222,-5.333333333333333,3.0444444444444443,23.355555555555554,8.622222222222222,13.377777777777778
2020-09-23 18:39:00,-16.644444444444446,4.288888888888889,-16.155555555555555,9.88888888888889,8.266666666666667,-23.022222222222222,17.22222222222222,-5.222222222222222,3.2444444444444445,23.244444444444444,8.644444444444444,13.333333333333334
2020-09-23 18:40:00,-16.711111111111112,4.355555555555555,-16.133333333333333,9.844444444444445,8.333333333333334,-23.11111111111111,17.244444444444444,-5.133333333333334,3.466666666666667,23.133333333333333,8.688888888888888,13.244444444444444
2020-09-23 18:41:00,-16.755555555555556,4.4222222222222225,-16.11111111111111,9.8,8.4,-23.177777777777777,17.244444444444444,-5.0,3.6666666666666665,23.044444444444444,8.688888888888888,13.177777777777777
2020-09-23 18:42:00,-16.844444444444445,4.488888888888889,-16.066666666666666,9.755555555555556,8.444444444444445,-23.244444444444444,17.22222222222222,-4.866666666666666,3.8666666666666667,22.977777777777778,8.666666666666666,13.133333333333333
2020-09-23 18:43:00,-16.933333333333334,4.555555555555555,-16.022222222222222,9.733333333333333,8.511111111111111,-23.288888888888888,17.177777777777777,-4.688888888888889,4.044444444444444,22.91111111111111,8.688888888888888,13.088888888888889
2020-09-23 18:44:00,-17.022222222222222,4.644444444444445,-15.933333333333334,9.688888888888888,8.533333333333333,-23.377777777777776,17.133333333333333,-4.555555555555555,4.2,22.866666666666667,8.71111111111111,13.088888888888889
2020-09-23 18:45:00,-17.11111111111111,4.7555555555555555,-15.844444444444445,9.688888888888888,8.6,-23.466666666666665,17.066666666666666,-4.4,4.377777777777778,22.844444444444445,8.777777777777779,13.088888888888889
2020-09-23 18:46:00,-17.22222222222222,4.866666666666666,-15.755555555555556,9.71111111111111,8.666666666666666,-23.57777777777778,17.044444444444444,-4.288888888888889,4.555555555555555,22.822222222222223,8.844444444444445,13.044444444444444
2020-09-23 18:47:00,-17.333333333333332,4.977777777777778,-15.666666666666666,9.755555555555556,8.71111111111111,-23.68888888888889,17.0,-4.155555555555556,4.688888888888889,22.77777777777778,8.911111111111111,13.044444444444444
2020-09-23 18:48:00,-17.444444444444443,5.066666666666666,-15.577777777777778,9.8,8.71111111111111,-23.822222222222223,16.955555555555556,-4.0,4.822222222222222,22.755555555555556,8.955555555555556,13.066666666666666
2020-09-23 18:49:00,-17.555555555555557,5.133333333333334,-15.466666666666667,9.844444444444445,8.733333333333333,-23.977777777777778,16.91111111111111,-3.888888888888889,5.0,22.733333333333334,9.0,13.088888888888889
2020-09-23 18:50:00,-17.711111111111112,5.222222222222222,-15.377777777777778,9.866666666666667,8.777777777777779,-24.133333333333333,16.91111111111111,-3.7777777777777777,5.222222222222222,22.733333333333334,9.022222222222222,13.11111111111111
2020-09-23 18:51:00,-17.866666666666667,5.311111111111111,-15.266666666666667,9.911111111111111,8.866666666666667,-24.31111111111111,16.91111111111111,-3.688888888888889,5.444444444444445,22.755555555555556,9.0,13.133333333333333
2020-09-23 18:52:00,-18.044444444444444,5.377777777777778,-15.177777777777777,9.977777777777778,8.933333333333334,-24.511111111111113,16.88888888888889,-3.6,5.644444444444445,22.755555555555556,9.0,13.11111111111111
2020-09-23 18:53:00,-18.2,5.444444444444445,-15.11111111111111,10.022222222222222,9.022222222222222,-24.68888888888889,16.822222222222223,-3.533333333333333,5.822222222222222,22.711111111111112,9.0,13.11111111111111
2020-09-23 18:54:00,-18.355555555555554,5.555555555555555,-15.088888888888889,10.044444444444444,9.133333333333333,-24.822222222222223,16.77777777777778,-3.511111111111111,6.0,22.68888888888889,9.0,13.155555555555555
2020-09-23 18:55:00,-18.466666666666665,5.666666666666667,-15.066666666666666,10.066666666666666,9.244444444444444,-24.955555555555556,16.711111111111112,-3.488888888888889,6.177777777777778,22.622222222222224,9.022222222222222,13.155555555555555
2020-09-23 18:56:00,-18.57777777777778,5.8,-15.066666666666666,10.088888888888889,9.311111111111112,-25.08888888888889,16.6,-3.4444444444444446,6.355555555555555,22.511111111111113,9.022222222222222,13.155555555555555
2020-09-23 18:57:00,-18.644444444444446,5.933333333333334,-15.044444444444444,10.11111111111111,9.355555555555556,-25.244444444444444,16.488888888888887,-3.4444444444444446,6.555555555555555,22.42222222222222,9.022222222222222,13.133333333333333
2020-09-23 18:58:00,-18.711111111111112,6.022222222222222,-15.044444444444444,10.155555555555555,9.377777777777778,-25.377777777777776,16.377777777777776,-3.466666666666667,6.7555555555555555,22.355555555555554,9.066666666666666,13.155555555555555
2020-09-23 18:59:00,-18.8,6.088888888888889,-15.022222222222222,10.2,9.377777777777778,-25.555555555555557,16.266666666666666,-3.488888888888889,6.933333333333334,22.288888888888888,9.066666666666666,13.2
2020-09-23 19:00:00,-18.88888888888889,6.177777777777778,-15.0,10.28888888888889,9.4,-25.711111111111112,16.11111111111111,-3.466666666666667,7.088888888888889,22.244444444444444,9.066666666666666,13.2
2020-09-23 19:01:00,-18.955555555555556,6.266666666666667,-15.0,10.377777777777778,9.377777777777778,-25.844444444444445,15.933333333333334,-3.4,7.288888888888889,22.2,9.022222222222222,13.155555555555555
2020-09-23 19:02:00,-19.0,6.311111111111111,-15.022222222222222,10.466666666666667,9.333333333333334,-25.977777777777778,15.71111111111111,-3.2888888888888888,7.488888888888889,22.133333333333333,8.933333333333334,13.11111111111111
2020-09-23 19:03:00,-19.066666666666666,6.4,-15.022222222222222,10.511111111111111,9.311111111111112,-26.133333333333333,15.466666666666667,-3.1333333333333333,7.688888888888889,22.066666666666666,8.88888888888889,13.044444444444444
2020-09-23 19:04:00,-19.133333333333333,6.488888888888889,-15.044444444444444,10.533333333333333,9.266666666666667,-26.31111111111111,15.2,-3.0,7.844444444444444,21.977777777777778,8.822222222222223,13.0
2020-09-23 19:05:00,-19.22222222222222,6.533333333333333,-15.066666666666666,10.533333333333333,9.2,-26.488888888888887,14.977777777777778,-2.8666666666666667,8.0,21.91111111111111,8.8,12.933333333333334
2020-09-23 19:06:00,-19.333333333333332,6.5777777777777775,-15.044444444444444,10.533333333333333,9.11111111111111,-26.68888888888889,14.755555555555556,-2.7333333333333334,8.133333333333333,21.822222222222223,8.8,12.844444444444445
2020-09-23 19:07:00,-19.42222222222222,6.622222222222222,-14.977777777777778,10.533333333333333,9.044444444444444,-26.88888888888889,14.511111111111111,-2.6,8.244444444444444,21.755555555555556,8.844444444444445,12.777777777777779
2020-09-23 19:08:00,-19.533333333333335,6.688888888888889,-14.911111111111111,10.511111111111111,8.977777777777778,-27.066666666666666,14.244444444444444,-2.466666666666667,8.355555555555556,21.711111111111112,8.866666666666667,12.733333333333333
2020-09-23 19:09:00,-19.622222222222224,6.711111111111111,-14.844444444444445,10.466666666666667,8.933333333333334,-27.266666666666666,13.933333333333334,-2.2888888888888888,8.466666666666667,21.644444444444446,8.911111111111111,12.71111111111111
2020-09-23 19:10:00,-19.711111111111112,6.733333333333333,-14.755555555555556,10.422222222222222,8.88888888888889,-27.466666666666665,13.644444444444444,-2.1333333333333333,8.6,21.57777777777778,9.0,12.71111111111111
2020-09-23 19:11:00,-19.77777777777778,6.711111111111111,-14.71111111111111,10.333333333333334,8.88888888888889,-27.644444444444446,13.333333333333334,-2.022222222222222,8.733333333333333,21.511111111111113,9.133333333333333,12.688888888888888
2020-09-23 19:12:00,-19.8,6.666666666666667,-14.644444444444444,10.28888888888889,8.866666666666667,-27.844444444444445,13.0,-1.9111111111111112,8.866666666666667,21.42222222222222,9.244444444444444,12.71111111111111
2020-09-23 19:13:00,-19.822222222222223,6.5777777777777775,-14.577777777777778,10.266666666666667,8.866666666666667,-28.044444444444444,12.622222222222222,-1.8,8.977777777777778,21.355555555555554,9.355555555555556,12.71111111111111
2020-09-23 19:14:00,-19.88888888888889,6.466666666666667,-14.488888888888889,10.2,8.866666666666667,-28.22222222222222,12.222222222222221,-1.6888888888888889,9.066666666666666,21.333333333333332,9.511111111111111,12.688888888888888
2020-09-23 19:15:00,-19.933333333333334,6.4,-14.422222222222222,10.177777777777777,8.866666666666667,-28.42222222222222,11.822222222222223,-1.5555555555555556,9.177777777777777,21.333333333333332,9.71111111111111,12.688888888888888
2020-09-23 19:16:00,-19.955555555555556,6.333333333333333,-14.355555555555556,10.155555555555555,8.822222222222223,-28.644444444444446,11.4,-1.4,9.28888888888889,21.355555555555554,9.933333333333334,12.71111111111111
2020-09-23 19:17:00,-19.955555555555556,6.288888888888889,-14.28888888888889,10.133333333333333,8.8,-28.822222222222223,10.977777777777778,-1.2666666666666666,9.4,21.333333333333332,10.177777777777777,12.733333333333333
2020-09-23 19:18:00,-20.0,6.266666666666667,-14.222222222222221,10.066666666666666,8.755555555555556,-28.977777777777778,10.555555555555555,-1.1555555555555554,9.488888888888889,21.333333333333332,10.377777777777778,12.777777777777779
2020-09-23 19:19:00,-20.0,6.2444444444444445,-14.155555555555555,10.0,8.688888888888888,-29.08888888888889,10.11111111111111,-1.0666666666666667,9.555555555555555,21.333333333333332,10.555555555555555,12.844444444444445
2020-09-23 19:20:00,-20.044444444444444,6.266666666666667,-14.088888888888889,9.977777777777778,8.622222222222222,-29.2,9.666666666666666,-1.0,9.6,21.288888888888888,10.733333333333333,12.955555555555556
2020-09-23 19:21:00,-20.08888888888889,6.266666666666667,-13.977777777777778,9.977777777777778,8.555555555555555,-29.288888888888888,9.177777777777777,-0.9555555555555556,9.622222222222222,21.288888888888888,10.88888888888889,13.022222222222222
2020-09-23 19:22:00,-20.155555555555555,6.266666666666667,-13.88888888888889,10.022222222222222,8.511111111111111,-29.377777777777776,8.733333333333333,-0.9111111111111111,9.622222222222222,21.333333333333332,11.044444444444444,13.133333333333333
2020-09-23 19:23:00,-20.22222222222222,6.266666666666667,-13.844444444444445,10.066666666666666,8.511111111111111,-29.466666666666665,8.333333333333334,-0.8444444444444444,9.644444444444444,21.4,11.177777777777777,13.244444444444444
2020-09-23 19:24:00,-20.31111111111111,6.266666666666667,-13.822222222222223,10.11111111111111,8.488888888888889,-29.57777777777778,7.933333333333334,-0.7333333333333333,9.666666666666666,21.42222222222222,11.28888888888889,13.355555555555556
2020-09-23 19:25:00,-20.42222222222222,6.266666666666667,-13.8,10.177777777777777,8.444444444444445,-29.666666666666668,7.511111111111111,-0.6222222222222222,9.666666666666666,21.444444444444443,11.4,13.488888888888889
2020-09-23 19:26:00,-20.555555555555557,6.288888888888889,-13.755555555555556,10.266666666666667,8.4,-29.755555555555556,7.088888888888889,-0.5555555555555556,9.644444444444444,21.466666666666665,11.533333333333333,13.577777777777778
2020-09-23 19:27:00,-20.666666666666668,6.355555555555555,-13.688888888888888,10.4,8.355555555555556,-29.822222222222223,6.644444444444445,-0.5111111111111111,9.644444444444444,21.444444444444443,11.666666666666666,13.644444444444444
2020-09-23 19:28:00,-20.755555555555556,6.377777777777778,-13.622222222222222,10.488888888888889,8.311111111111112,-29.866666666666667,6.2444444444444445,-0.4888888888888889,9.622222222222222,21.42222222222222,11.777777777777779,13.688888888888888
2020-09-23 19:29:00,-20.844444444444445,6.4,-13.577777777777778,10.577777777777778,8.266666666666667,-29.866666666666667,5.844444444444444,-0.4444444444444444,9.622222222222222,21.4,11.88888888888889,13.733333333333333
2020-09-23 19:30:00,-20.977777777777778,6.4,-13.488888888888889,10.644444444444444,8.177777777777777,-29.822222222222223,5.4222222222222225,-0.4,9.6,21.333333333333332,11.955555555555556,13.8
2020-09-23 19:31:00,-21.11111111111111,6.4,-13.4,10.71111111111111,8.11111111111111,-29.755555555555556,4.977777777777778,-0.3111111111111111,9.555555555555555,21.31111111111111,12.066666666666666,13.88888888888889
2020-09-23 19:32:00,-21.2,6.377777777777778,-13.311111111111112,10.8,8.066666666666666,-29.666666666666668,4.511111111111111,-0.26666666666666666,9.555555555555555,21.333333333333332,12.177777777777777,13.955555555555556
2020-09-23 19:33:00,-21.266666666666666,6.355555555555555,-13.177777777777777,10.911111111111111,8.044444444444444,-29.57777777777778,4.066666666666666,-0.2222222222222222,9.577777777777778,21.31111111111111,12.311111111111112,14.022222222222222
2020-09-23 19:34:00,-21.288888888888888,6.333333333333333,-13.044444444444444,11.044444444444444,8.022222222222222,-29.466666666666665,3.6666666666666665,-0.13333333333333333,9.6,21.288888888888888,12.444444444444445,14.133333333333333
2020-09-23 19:35:00,-21.31111111111111,6.311111111111111,-12.88888888888889,11.177777777777777,8.0,-29.377777777777776,3.2666666666666666,0.0,9.622222222222222,21.244444444444444,12.6,14.266666666666667
2020-09-23 19:36:00,-21.31111111111111,6.288888888888889,-12.71111111111111,11.266666666666667,7.977777777777778,-29.266666666666666,2.911111111111111,0.1111111111111111,9.622222222222222,21.177777777777777,12.755555555555556,14.355555555555556
2020-09-23 19:37:00,-21.31111111111111,6.2444444444444445,-12.511111111111111,11.377777777777778,8.0,-29.133333333333333,2.5555555555555554,0.2,9.622222222222222,21.155555555555555,12.933333333333334,14.488888888888889
2020-09-23 19:38:00,-21.333333333333332,6.2,-12.266666666666667,11.533333333333333,8.044444444444444,-29.022222222222222,2.2444444444444445,0.3111111111111111,9.6,21.177777777777777,13.133333333333333,14.644444444444444
2020-09-23 19:39:00,-21.355555555555554,6.111111111111111,-12.022222222222222,11.71111111111111,8.066666666666666,-28.933333333333334,1.9555555555555555,0.4444444444444444,9.577777777777778,21.2,13.355555555555556,14.8
2020-09-23 19:40:00,-21.42222222222222,6.022222222222222,-11.822222222222223,11.866666666666667,8.11111111111111,-28.88888888888889,1.6666666666666667,0.6222222222222222,9.555555555555555,21.22222222222222,13.577777777777778,14.955555555555556
2020-09-23 19:41:00,-21.488888888888887,5.933333333333334,-11.6,12.022222222222222,8.177777777777777,-28.88888888888889,1.4,0.7777777777777778,9.488888888888889,21.266666666666666,13.8,15.133333333333333
2020-09-23 19:42:00,-21.555555555555557,5.866666666666666,-11.4,12.222222222222221,8.266666666666667,-28.844444444444445,1.0888888888888888,0.9333333333333333,9.422222222222222,21.288888888888888,13.977777777777778,15.333333333333334
2020-09-23 19:43:00,-21.622222222222224,5.822222222222222,-11.2,12.422222222222222,8.377777777777778,-28.822222222222223,0.7333333333333333,1.0888888888888888,9.355555555555556,21.288888888888888,14.133333333333333,15.511111111111111
2020-09-23 19:44:00,-21.644444444444446,5.7555555555555555,-10.977777777777778,12.666666666666666,8.511111111111111,-28.8,0.4,1.2444444444444445,9.28888888888889,21.288888888888888,14.311111111111112,15.666666666666666
2020-09-23 19:45:00,-21.666666666666668,5.666666666666667,-10.755555555555556,12.88888888888889,8.644444444444444,-28.755555555555556,0.1111111111111111,1.3555555555555556,9.266666666666667,21.244444444444444,14.466666666666667,15.822222222222223
2020-09-23 19:46:00,-21.68888888888889,5.5777777777777775,-10.511111111111111,13.066666666666666,8.777777777777779,-28.733333333333334,-0.15555555555555556,1.4666666666666666,9.244444444444444,21.22222222222222,14.622222222222222,16.022222222222222
2020-09-23 19:47:00,-21.68888888888889,5.533333333333333,-10.244444444444444,13.2,8.88888888888889,-28.711111111111112,-0.37777777777777777,1.5555555555555556,9.222222222222221,21.2,14.777777777777779,16.22222222222222
2020-09-23 19:48:00,-21.666666666666668,5.488888888888889,-9.977777777777778,13.377777777777778,9.0,-28.68888888888889,-0.5777777777777777,1.6,9.2,21.133333333333333,14.933333333333334,16.444444444444443
2020-09-23 19:49:00,-21.644444444444446,5.444444444444445,-9.666666666666666,13.533333333333333,9.088888888888889,-28.644444444444446,-0.7555555555555555,1.6222222222222222,9.177777777777777,21.066666666666666,15.088888888888889,16.666666666666668
2020-09-23 19:50:00,-21.6,5.4,-9.333333333333334,13.71111111111111,9.222222222222221,-28.622222222222224,-0.9777777777777777,1.6,9.155555555555555,20.955555555555556,15.244444444444444,16.866666666666667
2020-09-23 19:51:00,-21.533333333333335,5.4,-9.022222222222222,13.88888888888889,9.377777777777778,-28.6,-1.1777777777777778,1.5777777777777777,9.133333333333333,20.844444444444445,15.4,17.044444444444444
2020-09-23 19:52:00,-21.466666666666665,5.4222222222222225,-8.71111111111111,14.044444444444444,9.533333333333333,-28.57777777777778,-1.3555555555555556,1.5777777777777777,9.11111111111111,20.68888888888889,15.511111111111111,17.244444444444444
2020-09-23 19:53:00,-21.42222222222222,5.4222222222222225,-8.4,14.177777777777777,9.71111111111111,-28.57777777777778,-1.511111111111111,1.5333333333333334,9.11111111111111,20.488888888888887,15.622222222222222,17.4
2020-09-23 19:54:00,-21.377777777777776,5.444444444444445,-8.088888888888889,14.333333333333334,9.88888888888889,-28.555555555555557,-1.6222222222222222,1.488888888888889,9.11111111111111,20.333333333333332,15.71111111111111,17.57777777777778
2020-09-23 19:55:00,-21.377777777777776,5.466666666666667,-7.777777777777778,14.466666666666667,10.066666666666666,-28.533333333333335,-1.7555555555555555,1.488888888888889,9.11111111111111,20.155555555555555,15.8,17.733333333333334
2020-09-23 19:56:00,-21.355555555555554,5.511111111111111,-7.466666666666667,14.644444444444444,10.2,-28.533333333333335,-1.8888888888888888,1.511111111111111,9.088888888888889,20.022222222222222,15.866666666666667,17.88888888888889
2020-09-23 19:57:00,-21.377777777777776,5.6,-7.133333333333334,14.822222222222223,10.311111111111112,-28.488888888888887,-1.9777777777777779,1.5333333333333334,9.088888888888889,19.933333333333334,15.911111111111111,18.0
2020-09-23 19:58:00,-21.4,5.711111111111111,-6.8,14.977777777777778,10.377777777777778,-28.444444444444443,-2.0444444444444443,1.5777777777777777,9.088888888888889,19.844444444444445,15.933333333333334,18.08888888888889
2020-09-23 19:59:00,-21.377777777777776,5.8,-6.466666666666667,15.177777777777777,10.444444444444445,-28.42222222222222,-2.066666666666667,1.6666666666666667,9.11111111111111,19.711111111111112,15.911111111111111,18.2
2020-09-23 20:00:00,-21.333333333333332,5.888888888888889,-6.133333333333334,15.333333333333334,10.488888888888889,-28.42222222222222,-2.088888888888889,1.7777777777777777,9.133333333333333,19.57777777777778,15.88888888888889,18.266666666666666
2020-09-23 20:01:00,-21.31111111111111,5.955555555555556,-5.822222222222222,15.511111111111111,10.533333333333333,-28.42222222222222,-2.088888888888889,1.8888888888888888,9.11111111111111,19.466666666666665,15.866666666666667,18.31111111111111
2020-09-23 20:02:00,-21.266666666666666,6.022222222222222,-5.533333333333333,15.688888888888888,10.577777777777778,-28.42222222222222,-2.088888888888889,2.0,9.088888888888889,19.4,15.866666666666667,18.31111111111111
2020-09-23 20:03:00,-21.22222222222222,6.066666666666666,-5.266666666666667,15.911111111111111,10.622222222222222,-28.444444444444443,-2.111111111111111,2.088888888888889,9.088888888888889,19.31111111111111,15.911111111111111,18.288888888888888
2020-09-23 20:04:00,-21.177777777777777,6.066666666666666,-5.0,16.133333333333333,10.71111111111111,-28.466666666666665,-2.1333333333333333,2.1555555555555554,9.133333333333333,19.2,15.977777777777778,18.288888888888888
2020-09-23 20:05:00,-21.133333333333333,6.044444444444444,-4.7555555555555555,16.333333333333332,10.777777777777779,-28.466666666666665,-2.1333333333333333,2.2444444444444445,9.155555555555555,19.133333333333333,16.044444444444444,18.244444444444444
2020-09-23 20:06:00,-21.066666666666666,6.066666666666666,-4.533333333333333,16.533333333333335,10.8,-28.488888888888887,-2.1333333333333333,2.311111111111111,9.2,19.022222222222222,16.08888888888889,18.244444444444444
2020-09-23 20:07:00,-20.955555555555556,6.066666666666666,-4.311111111111111,16.68888888888889,10.822222222222223,-28.533333333333335,-2.1555555555555554,2.3777777777777778,9.244444444444444,18.91111111111111,16.133333333333333,18.244444444444444
2020-09-23 20:08:00,-20.822222222222223,6.022222222222222,-4.066666666666666,16.822222222222223,10.8,-28.57777777777778,-2.2222222222222223,2.4,9.244444444444444,18.77777777777778,16.22222222222222,18.22222222222222
2020-09-23 20:09:00,-20.68888888888889,6.0,-3.8222222222222224,16.933333333333334,10.755555555555556,-28.6,-2.2888888888888888,2.4,9.244444444444444,18.68888888888889,16.355555555555554,18.2
2020-09-23 20:10:00,-20.57777777777778,5.977777777777778,-3.5555555555555554,17.044444444444444,10.71111111111111,-28.644444444444446,-2.311111111111111,2.4,9.244444444444444,18.622222222222224,16.466666666666665,18.155555555555555
2020-09-23 20:11:00,-20.42222222222222,5.911111111111111,-3.2666666666666666,17.133333333333333,10.688888888888888,-28.711111111111112,-2.3333333333333335,2.4,9.266666666666667,18.511111111111113,16.555555555555557,18.11111111111111
2020-09-23 20:12:00,-20.288888888888888,5.844444444444444,-3.022222222222222,17.177777777777777,10.71111111111111,-28.77777777777778,-2.311111111111111,2.4444444444444446,9.266666666666667,18.4,16.644444444444446,18.066666666666666
2020-09-23 20:13:00,-20.133333333333333,5.777777777777778,-2.7777777777777777,17.22222222222222,10.71111111111111,-28.844444444444445,-2.3333333333333335,2.488888888888889,9.28888888888889,18.266666666666666,16.755555555555556,18.044444444444444
2020-09-23 20:14:00,-19.977777777777778,5.711111111111111,-2.533333333333333,17.266666666666666,10.71111111111111,-28.933333333333334,-2.3333333333333335,2.5555555555555554,9.311111111111112,18.133333333333333,16.866666666666667,18.0
